timestamp,price
2023-08-20 00:00:00,21.878330239316607
2023-08-21 00:00:00,21.747537100837746
2023-08-22 00:00:00,21.20210914644501
2023-08-23 00:00:00,20.55389205635584
2023-08-24 00:00:00,21.672558527450196
2023-08-25 00:00:00,21.02615201908747
2023-08-26 00:00:00,20.392834533596297
2023-08-27 00:00:00,20.27381527104058
2023-08-28 00:00:00,20.781187138711672
2023-08-29 00:00:00,20.562540137575354
2023-08-30 00:00:00,21.756889820182593
2023-08-31 00:00:00,20.840938892992455
2023-09-01 00:00:00,19.73118602186944
2023-09-02 00:00:00,19.339387541129707
2023-09-03 00:00:00,19.46854293968664
2023-09-04 00:00:00,19.57639006334943
2023-09-05 00:00:00,19.491905828235154
2023-09-06 00:00:00,20.270462383722805
2023-09-07 00:00:00,19.625034431663497
2023-09-08 00:00:00,19.887886504760793
2023-09-09 00:00:00,19.59598499714458
2023-09-10 00:00:00,19.440479779530477
2023-09-11 00:00:00,18.241559982955604
2023-09-12 00:00:00,17.705129864271623
2023-09-13 00:00:00,17.94444618355289
2023-09-14 00:00:00,18.403573351427394
2023-09-15 00:00:00,18.829900592345915
2023-09-16 00:00:00,19.17312182700796
2023-09-17 00:00:00,19.126902793634855
2023-09-18 00:00:00,18.803112818374224
2023-09-19 00:00:00,19.64014703071697
2023-09-20 00:00:00,20.04209873431388
2023-09-21 00:00:00,20.287247895504184
2023-09-22 00:00:00,19.470117691401224
2023-09-23 00:00:00,19.437726515592722
2023-09-24 00:00:00,19.47116415036064
2023-09-25 00:00:00,19.351752066049695
2023-09-26 00:00:00,19.394881050820743
2023-09-27 00:00:00,19.01708701773738
2023-09-28 00:00:00,19.12786529422154
2023-09-29 00:00:00,19.94620329719107
2023-09-30 00:00:00,20.294161364007895
2023-10-01 00:00:00,21.387052432956956
2023-10-02 00:00:00,23.88149631052896
2023-10-03 00:00:00,23.40994675528492
2023-10-04 00:00:00,23.546636568867523
2023-10-05 00:00:00,23.14279023721254
2023-10-06 00:00:00,22.719916973389385
2023-10-07 00:00:00,23.43163795467068
2023-10-08 00:00:00,23.293820293560618
2023-10-09 00:00:00,23.24916669447795
2023-10-10 00:00:00,22.11144636191878
2023-10-11 00:00:00,22.10708097425926
2023-10-12 00:00:00,21.96097231022005
2023-10-13 00:00:00,21.26544011226295
2023-10-14 00:00:00,21.826473760164795
2023-10-15 00:00:00,22.00456614346382
2023-10-16 00:00:00,21.916231700248684
2023-10-17 00:00:00,23.981381940492962
2023-10-18 00:00:00,23.971056117737877
2023-10-19 00:00:00,23.434057784969053
2023-10-20 00:00:00,24.942676655920565
2023-10-21 00:00:00,27.034557905425466
2023-10-22 00:00:00,29.355573342373983
2023-10-23 00:00:00,29.02138704288216
2023-10-24 00:00:00,31.736583271682292
2023-10-25 00:00:00,30.133994925651603
2023-10-26 00:00:00,32.405323087903845
2023-10-27 00:00:00,32.71431713179988
2023-10-28 00:00:00,31.765434430978374
2023-10-29 00:00:00,31.646807666480882
2023-10-30 00:00:00,32.81601052032671
2023-10-31 00:00:00,34.95699301421437
2023-11-01 00:00:00,38.48164730744764
2023-11-02 00:00:00,41.41420827516142
2023-11-03 00:00:00,40.146033594069166
2023-11-04 00:00:00,39.51759751315692
2023-11-05 00:00:00,42.247239673022534
2023-11-06 00:00:00,41.24303597170582
2023-11-07 00:00:00,42.093540748889566
2023-11-08 00:00:00,43.10992040160473
2023-11-09 00:00:00,43.24925747868605
2023-11-10 00:00:00,45.358054333499396
2023-11-11 00:00:00,56.672751743013606
2023-11-12 00:00:00,56.46969150990378
2023-11-13 00:00:00,55.96301542172404
2023-11-14 00:00:00,52.21016126845803
2023-11-15 00:00:00,56.84724399563444
2023-11-16 00:00:00,65.42118249740835
2023-11-17 00:00:00,57.85936549623421
2023-11-18 00:00:00,58.08749906248073
2023-11-19 00:00:00,58.43785104837524
2023-11-20 00:00:00,61.4682208972665
2023-11-21 00:00:00,56.387561224796215
2023-11-22 00:00:00,52.03847144243665
2023-11-23 00:00:00,57.63985489059395
2023-11-24 00:00:00,56.6256819382833
2023-11-25 00:00:00,56.87305815164875
2023-11-26 00:00:00,58.81319665255164
2023-11-27 00:00:00,57.65563041451083
2023-11-28 00:00:00,55.12228632634998
2023-11-29 00:00:00,58.21650838026634
2023-11-30 00:00:00,59.132384073791634
2023-12-01 00:00:00,59.17998717985522
2023-12-02 00:00:00,59.82358486245393
2023-12-03 00:00:00,63.54188841925499
2023-12-04 00:00:00,63.0169956421846
2023-12-05 00:00:00,61.55125929559973
